code,name,theme,source,freq,lastupdate,status
ADH_T_ATIV18M_RUR,Taxa de atividade das pessoas de 18 anos ou mais de idade - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_ATIV18M_URB,Taxa de atividade das pessoas de 18 anos ou mais de idade - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS,População que vive em domicílios com densidade superior a 2 pessoas por dormitório (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_BRA,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_HOM,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_MUL,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_NEG,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_RUR,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DENS_URB,População que vive em domicílios com densidade superior a 2 pessoas por dormitório - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014,Taxa de desocupação da população de 10 a 14 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_BRA,Taxa de desocupação da população de 10 a 14 anos de idade - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_HOM,Taxa de desocupação da população de 10 a 14 anos de idade - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_MUL,Taxa de desocupação da população de 10 a 14 anos de idade - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_NEG,Taxa de desocupação da população de 10 a 14 anos de idade - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_RUR,Taxa de desocupação da população de 10 a 14 anos de idade - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1014_URB,Taxa de desocupação da população de 10 a 14 anos de idade - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517,Taxa de desocupação da população de 15 a 17 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_BRA,Taxa de desocupação da população de 15 a 17 anos de idade - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_HOM,Taxa de desocupação da população de 15 a 17 anos de idade - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_MUL,Taxa de desocupação da população de 15 a 17 anos de idade - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_NEG,Taxa de desocupação da população de 15 a 17 anos de idade - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_RUR,Taxa de desocupação da população de 15 a 17 anos de idade - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES1517_URB,Taxa de desocupação da população de 15 a 17 anos de idade - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M,Taxa de desocupação da população de 18 anos ou mais de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_BRA,Taxa de desocupação da população de 18 anos ou mais de idade - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_HOM,Taxa de desocupação da população de 18 anos ou mais de idade - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_MUL,Taxa de desocupação da população de 18 anos ou mais de idade - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_NEG,Taxa de desocupação da população de 18 anos ou mais de idade - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_RUR,Taxa de desocupação da população de 18 anos ou mais de idade - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_DES18M_URB,Taxa de desocupação da população de 18 anos ou mais de idade - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_ENV,Taxa de envelhecimento (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2024-02-02,
ADH_T_ENV_BRA,Taxa de envelhecimento - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_ENV_HOM,Taxa de envelhecimento - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_ENV_MUL,Taxa de envelhecimento - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_ENV_NEG,Taxa de envelhecimento - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_ENV_RUR,Taxa de envelhecimento - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_ENV_URB,Taxa de envelhecimento - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND,Taxa de frequência líquida ao ensino fundamental regular seriado (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_BRA,Taxa de frequência líquida ao ensino fundamental regular seriado - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_HOM,Taxa de frequência líquida ao ensino fundamental regular seriado - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_MUL,Taxa de frequência líquida ao ensino fundamental regular seriado - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_NEG,Taxa de frequência líquida ao ensino fundamental regular seriado - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_RUR,Taxa de frequência líquida ao ensino fundamental regular seriado - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLFUND_URB,Taxa de frequência líquida ao ensino fundamental regular seriado - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED,Taxa de frequência líquida ao ensino médio regular seriado (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_BRA,Taxa de frequência líquida ao ensino médio regular seriado - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_HOM,Taxa de frequência líquida ao ensino médio regular seriado - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_MUL,Taxa de frequência líquida ao ensino médio regular seriado - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_NEG,Taxa de frequência líquida ao ensino médio regular seriado - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_RUR,Taxa de frequência líquida ao ensino médio regular seriado - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLMED_URB,Taxa de frequência líquida ao ensino médio regular seriado - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER,Taxa de frequência líquida ao ensino superior (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_BRA,Taxa de frequência líquida ao ensino superior - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_HOM,Taxa de frequência líquida ao ensino superior - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_MUL,Taxa de frequência líquida ao ensino superior - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_NEG,Taxa de frequência líquida ao ensino superior - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_RUR,Taxa de frequência líquida ao ensino superior - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FLSUPER_URB,Taxa de frequência líquida ao ensino superior - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A3,Taxa de atendimento escolar da população até 3 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_BRA,Taxa de atendimento escolar da população até 5 anos de idade  - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_HOM,Taxa de atendimento escolar da população até 5 anos de idade  - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_MUL,Taxa de atendimento escolar da população até 5 anos de idade  - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_NEG,Taxa de atendimento escolar da população até 5 anos de idade  - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_RUR,Taxa de atendimento escolar da população até 5 anos de idade  - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ0A5_URB,Taxa de atendimento escolar da população até 5 anos de idade  - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17,Taxa de atendimento escolar da população de 15 a 17 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_BRA,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_HOM,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_MUL,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_NEG,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_RUR,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ15A17_URB,Taxa de atendimento escolar da população de 15 a 17 anos de idade  - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24,Taxa de atendimento escolar da população de 18 a 24 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_BRA,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_HOM,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_MUL,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_NEG,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_RUR,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ18A24_URB,Taxa de atendimento escolar da população de 18 a 24 anos de idade  - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ4A5,Taxa de atendimento escolar da população de 4 a 5 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14,Taxa de atendimento escolar da população de 6 a 14 anos de idade (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_BRA,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_HOM,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_MUL,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_NEG,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_RUR,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FREQ6A14_URB,Taxa de atendimento escolar da população de 6 a 14 anos de idade  - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M,População de 25 anos ou mais com fundamental completo (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_BRA,População de 25 anos ou mais com fundamental completo - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_HOM,População de 25 anos ou mais com fundamental completo - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_MUL,População de 25 anos ou mais com fundamental completo - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_NEG,População de 25 anos ou mais com fundamental completo - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_RUR,População de 25 anos ou mais com fundamental completo - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_FUND25M_URB,População de 25 anos ou mais com fundamental completo - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_LIXO,População que vive em domicílios urbanos com serviço de coleta de lixo (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_BRA,População que vive em domicílios urbanos com serviço de coleta de lixo - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_HOM,População que vive em domicílios urbanos com serviço de coleta de lixo - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_MUL,População que vive em domicílios urbanos com serviço de coleta de lixo - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_NEG,População que vive em domicílios urbanos com serviço de coleta de lixo - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_RUR,População que vive em domicílios urbanos com serviço de coleta de lixo - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LIXO_URB,População que vive em domicílios urbanos com serviço de coleta de lixo - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ,População que vive em domicílios com energia elétrica (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_BRA,População que vive em domicílios com energia elétrica - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_HOM,População que vive em domicílios com energia elétrica - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_MUL,População que vive em domicílios com energia elétrica - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_NEG,População que vive em domicílios com energia elétrica - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_RUR,População que vive em domicílios com energia elétrica - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_LUZ_URB,População que vive em domicílios com energia elétrica - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_MED25M,População de 25 anos ou mais com ensino médio completo (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_BRA,População de 25 anos ou mais com ensino médio completo - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_HOM,População de 25 anos ou mais com ensino médio completo - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_MUL,População de 25 anos ou mais com ensino médio completo - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_NEG,População de 25 anos ou mais com ensino médio completo - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_RUR,População de 25 anos ou mais com ensino médio completo - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_MED25M_URB,População de 25 anos ou mais com ensino médio completo - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_PAREDE,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_BRA,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_HOM,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_MUL,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_NEG,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_RUR,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_PAREDE_URB,Pessoas em domicílios com paredes que não sejam de alvenaria ou madeira aparelhada - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-08,
ADH_T_SUPER25M,População de 25 anos ou mais com superior completo (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_BRA,População de 25 anos ou mais com superior completo - cor branca (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_HOM,População de 25 anos ou mais com superior completo - homens (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_MUL,População de 25 anos ou mais com superior completo - mulheres (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_NEG,População de 25 anos ou mais com superior completo - cor negra (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_RUR,População de 25 anos ou mais com superior completo - áreas rurais (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH_T_SUPER25M_URB,População de 25 anos ou mais com superior completo - áreas urbanas (Atlas DH - Censo),Social,IPEA/ADH Censo IBGE,Decennial,2023-03-07,
ADH12_ANOSEST,Média de anos de estudo - pessoas com 25 anos ou mais (Atlas DH - Pnad Contínua/A) - INATIVA,Social,IPEA/Atlas do Desenvolvimento Humano,Yearly,2023-07-05,
